Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
ADI,"Analog Devices, Inc.",61.57,$19.21B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi,NASDAQ
ALOG,Analogic Corporation,83.71,$1.04B,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog,NASDAQ
AVXL,Anavex Life Sciences Corp.,6.33,$190.61M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/avxl,NASDAQ
ANCB,Anchor Bancorp,25.76,$64.4M,2011,Finance,Banks,http://www.nasdaq.com/symbol/ancb,NASDAQ
ABCW,Anchor BanCorp Wisconsin Inc.,42.01,$403.23M,2014,Finance,Banks,http://www.nasdaq.com/symbol/abcw,NASDAQ
ANDAU,Andina Acquisition Corp. II,9.9399,$16.4M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/andau,NASDAQ
ANGI,"Angie&#39;s List, Inc.",10.75,$629.05M,2011,Consumer Services,Advertising,http://www.nasdaq.com/symbol/angi,NASDAQ
ANGO,"AngioDynamics, Inc.",12.41,$450.24M,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango,NASDAQ
ANIP,"ANI Pharmaceuticals, Inc.",43.97,$505.66M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anip,NASDAQ
ANIK,Anika Therapeutics Inc.,43.44,$635.86M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik,NASDAQ
ANSS,"ANSYS, Inc.",94.18,$8.38B,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss,NASDAQ
ATRS,"Antares Pharma, Inc.",1.32,$204.37M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrs,NASDAQ
ANTH,"Anthera Pharmaceuticals, Inc.",5.71,$227.69M,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anth,NASDAQ
ABAC,"Aoxin Tianli Group, Inc.",0.6601,$21.9M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/abac,NASDAQ
ATNY,API Technologies Corp.,1.91,$105.87M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/atny,NASDAQ
APIC,Apigee Corporation,7,$206.35M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/apic,NASDAQ
APOG,"Apogee Enterprises, Inc.",50.53,$1.47B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog,NASDAQ
APOL,"Apollo Education Group, Inc.",7.73,$837.97M,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apol,NASDAQ
AINV,Apollo Investment Corporation,6.28,$1.47B,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv,NASDAQ
AMEH,"Apollo Medical Holdings, Inc.",6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ameh,NASDAQ
APPF,"AppFolio, Inc.",16.66,$558.59M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/appf,NASDAQ
AAPL,Apple Inc.,117.34,$654.21B,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl,NASDAQ
ARCI,"Appliance Recycling Centers of America, Inc.",0.72,$4.25M,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci,NASDAQ
APDN,Applied DNA Sciences Inc,3.05,$65.54M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdn,NASDAQ
APDNW,Applied DNA Sciences Inc,1.4799,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apdnw,NASDAQ
AGTC,Applied Genetic Technologies Corporation,17.09,$307.69M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agtc,NASDAQ
AMAT,"Applied Materials, Inc.",19.18,$23.03B,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat,NASDAQ
AMCC,Applied Micro Circuits Corporation,7.31,$605.53M,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc,NASDAQ
AAOI,"Applied Optoelectronics, Inc.",18.83,$317M,2013,Technology,Semiconductors,http://www.nasdaq.com/symbol/aaoi,NASDAQ
AREX,Approach Resources Inc.,2.28,$92.27M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex,NASDAQ
APRI,"Apricus Biosciences, Inc",1.1,$55.46M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri,NASDAQ
APTO,"Aptose Biosciences, Inc.",3.01,$35.93M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/apto,NASDAQ
AQMS,"Aqua Metals, Inc.",5.16,$72.85M,2015,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/aqms,NASDAQ
AQXP,"Aquinox Pharmaceuticals, Inc.",11.99,$206.37M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aqxp,NASDAQ
AUMA,AR Capital Acquisition Corp.,9.76,$292.8M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/auma,NASDAQ
AUMAU,AR Capital Acquisition Corp.,9.87,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumau,NASDAQ
AUMAW,AR Capital Acquisition Corp.,0.19,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/aumaw,NASDAQ
ARDM,Aradigm Corporation,5.61,$82.81M,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ardm,NASDAQ
PETX,"Aratana Therapeutics, Inc.",5.89,$206.18M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/petx,NASDAQ
ARBR,ArborGen Inc.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/arbr,NASDAQ
ABUS,Arbutus Biopharma Corporation,5.59,$305.05M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/abus,NASDAQ
ARCW,"ARC Group Worldwide, Inc.",1.88,$35.78M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/arcw,NASDAQ
ABIO,"ARCA biopharma, Inc.",5.68,$51.41M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio,NASDAQ
RKDA,"Arcadia Biosciences, Inc.",3.96,$174.57M,2015,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rkda,NASDAQ
ARCB,ArcBest Corporation,24.33,$631.66M,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/arcb,NASDAQ
ACGL,Arch Capital Group Ltd.,73.2,$8.96B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl,NASDAQ
APLP,"Archrock Partners, L.P.",15.48,$924.41M,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/aplp,NASDAQ
ACAT,Arctic Cat Inc.,22.18,$288.1M,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat,NASDAQ
ARDX,"Ardelyx, Inc.",20.26,$525.89M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ardx,NASDAQ
ARNA,"Arena Pharmaceuticals, Inc.",2.26,$548.16M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna,NASDAQ
ARCC,Ares Capital Corporation,15.87,$4.99B,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc,NASDAQ
AGII,"Argo Group International Holdings, Ltd.",64.28,$1.79B,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii,NASDAQ
AGIIL,"Argo Group International Holdings, Ltd.",25.31,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil,NASDAQ
ARGS,"Argos Therapeutics, Inc.",3.79,$78.59M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/args,NASDAQ
ARIS,"ARI Network Services, Inc.",3.94,$67.65M,1991,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/aris,NASDAQ
ARIA,"ARIAD Pharmaceuticals, Inc.",6.39,$1.21B,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria,NASDAQ
ARKR,Ark Restaurants Corp.,22.81,$77.68M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr,NASDAQ
ARMH,ARM Holdings plc,50.96,$23.99B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh,NASDAQ
ARTX,Arotech Corporation,1.68,$41.49M,1994,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx,NASDAQ
ARWA,Arowana Inc.,9.8,$106.42M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwa,NASDAQ
ARWAR,Arowana Inc.,0.2,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwar,NASDAQ
ARWAU,Arowana Inc.,10.1,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwau,NASDAQ
ARWAW,Arowana Inc.,0.1,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/arwaw,NASDAQ
ARQL,"ArQule, Inc.",2.2,$138.36M,1996,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql,NASDAQ
ARRY,Array BioPharma Inc.,3.9,$556.21M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry,NASDAQ
ARRS,"ARRIS Group, Inc.",31.11,$4.56B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs,NASDAQ
DWAT,Arrow DWA Tactical ETF,10.037,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwat,NASDAQ
AROW,Arrow Financial Corporation,28.51,$368M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow,NASDAQ
ARWR,Arrowhead Research Corporation,6.15,$365.93M,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr,NASDAQ
ARTNA,Artesian Resources Corporation,26.26,$236.42M,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna,NASDAQ
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",3.09,$12.55M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw,NASDAQ
PUMP,"Asante Solutions, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pump,NASDAQ
ASBB,"ASB Bancorp, Inc.",25.6,$112.77M,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbb,NASDAQ
ASNA,"Ascena Retail Group, Inc.",11.78,$2.3B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/asna,NASDAQ
ASND,Ascendis Pharma A/S,17.89,$449.54M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asnd,NASDAQ
ASCMA,"Ascent Capital Group, Inc.",19.75,$249.94M,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ascma,NASDAQ
ASTI,"Ascent Solar Technologies, Inc.",0.1527,$14.22M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/asti,NASDAQ
APWC,Asia Pacific Wire & Cable Corporation Limited,1.91,$26.4M,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/apwc,NASDAQ
ASML,ASML Holding N.V.,93.24,$40.15B,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asml,NASDAQ
AZPN,"Aspen Technology, Inc.",44.16,$3.68B,1994,Technology,EDP Services,http://www.nasdaq.com/symbol/azpn,NASDAQ
ASMB,"Assembly Biosciences, Inc.",9.77,$168.29M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/asmb,NASDAQ
ASFI,"Asta Funding, Inc.",8.51,$111.15M,1995,Finance,Finance Companies,http://www.nasdaq.com/symbol/asfi,NASDAQ
ASTE,"Astec Industries, Inc.",40.14,$922.71M,1986,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/aste,NASDAQ
ALOT,"Astro-Med, Inc.",13.75,$100.61M,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/alot,NASDAQ
ATRO,Astronics Corporation,38.61,$1.03B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/atro,NASDAQ
ASTC,Astrotech Corporation,1.48,$30.64M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/astc,NASDAQ
ASUR,Asure Software Inc,5.34,$33.59M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/asur,NASDAQ
ATAI,ATA Inc.,5.62,$128.99M,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/atai,NASDAQ
ATRA,"Atara Biotherapeutics, Inc.",37.68,$1.08B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/atra,NASDAQ
ATHN,"athenahealth, Inc.",167.87,$6.52B,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/athn,NASDAQ
AFCB,Athens Bancshares Corporation,29.9,$54.01M,2010,Finance,Savings Institutions,http://www.nasdaq.com/symbol/afcb,NASDAQ
ATHX,"Athersys, Inc.",1.07,$89.12M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/athx,NASDAQ
AAPC,Atlantic Alliance Partnership Corp.,10.29,$106.89M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/aapc,NASDAQ
AAME,Atlantic American Corporation,4.75,$97.6M,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/aame,NASDAQ
ACBI,"Atlantic Capital Bancshares, Inc.",14.53,$353.64M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/acbi,NASDAQ
ACFC,Atlantic Coast Financial Corporation,5.94,$92.12M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/acfc,NASDAQ
ATNI,"Atlantic Tele-Network, Inc.",78.18,$1.26B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/atni,NASDAQ
ATLC,Atlanticus Holdings Corporation,3.1999,$49.06M,1995,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atlc,NASDAQ
AAWW,Atlas Air Worldwide Holdings,41.92,$1.03B,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/aaww,NASDAQ
AFH,"Atlas Financial Holdings, Inc.",20.71,$248.29M,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afh,NASDAQ
ATML,Atmel Corporation,8.63,$3.63B,1991,Technology,Semiconductors,http://www.nasdaq.com/symbol/atml,NASDAQ
ATOS,Atossa Genetics Inc.,0.5003,$15.23M,2012,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atos,NASDAQ
ATRC,"AtriCure, Inc.",22,$708.76M,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrc,NASDAQ
ATRI,ATRION Corporation,416,$758.62M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atri,NASDAQ
ATTU,Attunity Ltd.,13.86,$228.29M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/attu,NASDAQ
LIFE,"aTyr Pharma, Inc.",8.45,$199.83M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life,NASDAQ
AUBN,"Auburn National Bancorporation, Inc.",27.72,$101M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/aubn,NASDAQ
AUDC,AudioCodes Ltd.,4.46,$185.81M,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/audc,NASDAQ
AUPH,Aurinia Pharmaceuticals Inc,2.49,$80.4M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/auph,NASDAQ
EARS,Auris Medical Holding AG,3.7378,$128.18M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ears,NASDAQ
ADAT,Authentidate Holding Corp.,0.6701,$28.65M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat,NASDAQ
ABTL,Autobytel Inc.,24.57,$257.98M,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/abtl,NASDAQ
ADSK,"Autodesk, Inc.",64.72,$14.64B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk,NASDAQ
AGMX,"AutoGenomics, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/agmx,NASDAQ
ADP,"Automatic Data Processing, Inc.",87.56,$40.38B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp,NASDAQ
AVGO,Avago Technologies Limited,132.89,$36.59B,2009,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo,NASDAQ
AAVL,"Avalanche Biotechnologies, Inc.",9.94,$256.05M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aavl,NASDAQ
AVNU,"Avenue Financial Holdings, Inc.",13.95,$143.71M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/avnu,NASDAQ
AVEO,"AVEO Pharmaceuticals, Inc.",1.18,$68.65M,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aveo,NASDAQ
AVNW,"Aviat Networks, Inc.",0.89,$55.63M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/avnw,NASDAQ
AVID,"Avid Technology, Inc.",7.24,$286.01M,1993,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/avid,NASDAQ
AVGR,"Avinger, Inc.",17.92,$226.19M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/avgr,NASDAQ
CAR,"Avis Budget Group, Inc.",37.71,$3.78B,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/car,NASDAQ
AWRE,"Aware, Inc.",3.17,$72.69M,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/awre,NASDAQ
ACLS,"Axcelis Technologies, Inc.",2.65,$306.64M,2000,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/acls,NASDAQ
AXPW,"Axion Power International, Inc.",1.08,$4.25M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/axpw,NASDAQ
AXPWW,"Axion Power International, Inc.",0.28,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/axpww,NASDAQ
AXGN,"AxoGen, Inc.",5.5,$164.37M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/axgn,NASDAQ
AXSM,"Axsome Therapeutics, Inc.",8.73,$167.07M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/axsm,NASDAQ
AXTI,AXT Inc,2.53,$82.33M,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/axti,NASDAQ
BCOM,B Communications Ltd.,25.89,$774.11M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/bcom,NASDAQ
RILY,"B. Riley Financial, Inc.",9.9,$161.58M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rily,NASDAQ
BOSC,B.O.S. Better Online Solutions,2.28,$4.74M,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/bosc,NASDAQ
BEAV,"B/E Aerospace, Inc.",46.6,$4.87B,1990,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/beav,NASDAQ
BIDU,"Baidu, Inc.",214.11,$74B,2005,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/bidu,NASDAQ
BCPC,Balchem Corporation,67.78,$2.14B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bcpc,NASDAQ
BWINA,"Baldwin & Lyons, Inc.",23.5999,$354.49M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwina,NASDAQ
BWINB,"Baldwin & Lyons, Inc.",23.28,$349.68M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bwinb,NASDAQ
BLDP,"Ballard Power Systems, Inc.",1.3,$203.78M,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bldp,NASDAQ
BANF,BancFirst Corporation,64.06,$999.16M,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/banf,NASDAQ
BANFP,BancFirst Corporation,26.538,$26.54M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp,NASDAQ
BKMU,Bank Mutual Corporation,7.78,$353.89M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkmu,NASDAQ
BOCH,Bank of Commerce Holdings (CA),7.33,$97.77M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boch,NASDAQ
BMRC,Bank of Marin Bancorp,55,$333.43M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bmrc,NASDAQ
BKSC,Bank of South Carolina Corp.,16.14,$79.35M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bksc,NASDAQ
BOTJ,"Bank of the James Financial Group, Inc.",13.8,$46.53M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/botj,NASDAQ
OZRK,Bank of the Ozarks,54.69,$4.83B,1997,Finance,Major Banks,http://www.nasdaq.com/symbol/ozrk,NASDAQ
BFIN,BankFinancial Corporation,12.99,$266.32M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bfin,NASDAQ
BWFG,"Bankwell Financial Group, Inc.",19.87,$145.09M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/bwfg,NASDAQ
BANR,Banner Corporation,52.19,$1.79B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banr,NASDAQ
BZUN,Baozun Inc.,8.19,$411.62M,2015,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/bzun,NASDAQ
TAPR,Barclays Plc,33.25,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/tapr,NASDAQ
BHAC,Barington/Hilco Acquisition Corp.,9.82,$55.59M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhac,NASDAQ
BHACR,Barington/Hilco Acquisition Corp.,0.28,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacr,NASDAQ
BHACU,Barington/Hilco Acquisition Corp.,10.15,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacu,NASDAQ
BHACW,Barington/Hilco Acquisition Corp.,0.159,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/bhacw,NASDAQ
BBSI,"Barrett Business Services, Inc.",44.06,$317.32M,1993,Technology,Professional Services,http://www.nasdaq.com/symbol/bbsi,NASDAQ
BSET,"Bassett Furniture Industries, Incorporated",30.94,$338.3M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/bset,NASDAQ
BYBK,"Bay Bancorp, Inc.",5.25,$58M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bybk,NASDAQ
BYLK,Baylake Corp,14.5,$135.14M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bylk,NASDAQ
BV,"Bazaarvoice, Inc.",4.6,$370.5M,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bv,NASDAQ
BBCN,"BBCN Bancorp, Inc.",18.92,$1.51B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbcn,NASDAQ
BCBP,"BCB Bancorp, Inc. (NJ)",11.01,$119.37M,2005,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bcbp,NASDAQ
BDCV,"BDCA Venture, Inc.",3.7883,$36.66M,2011,n/a,n/a,http://www.nasdaq.com/symbol/bdcv,NASDAQ
BECN,"Beacon Roofing Supply, Inc.",43.1,$2.54B,2004,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/becn,NASDAQ
BSF,"Bear State Financial, Inc.",10.61,$402.75M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsf,NASDAQ
BBGI,"Beasley Broadcast Group, Inc.",3.95,$91.8M,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/bbgi,NASDAQ
BEBE,"bebe stores, inc.",0.4652,$37.16M,1998,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/bebe,NASDAQ
BBBY,Bed Bath & Beyond Inc.,53.88,$8.99B,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby,NASDAQ
BELFA,Bel Fuse Inc.,17.75,$211.02M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfa,NASDAQ
BELFB,Bel Fuse Inc.,20.22,$240.39M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/belfb,NASDAQ
BLPH,"Bellerophon Therapeutics, Inc.",3.07,$40.22M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blph,NASDAQ
BLCM,"Bellicum Pharmaceuticals, Inc.",23.17,$614.03M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/blcm,NASDAQ
